source,path,modified,size,applied,note
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/25_uncaptioned-asset_ref0782.jpg,2026-09-01T01:14:43+00:00,167583,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/26_uncaptioned-asset_ref0732.jpg,2026-09-01T01:14:43+00:00,92337,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/27_uncaptioned-asset_ref0785.jpg,2026-09-01T01:14:43+00:00,198512,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/28_uncaptioned-asset_ref0741.jpg,2026-09-01T01:14:43+00:00,118417,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/29_uncaptioned-asset_ref0715.jpg,2026-09-01T01:14:43+00:00,112795,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/30_uncaptioned-asset_ref0744.jpg,2026-09-01T01:14:43+00:00,121483,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/31_uncaptioned-asset_ref0681.jpg,2026-09-01T01:14:43+00:00,38949,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/32_uncaptioned-asset_ref0678.jpg,2026-09-01T01:14:43+00:00,45119,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/33_uncaptioned-asset_ref0692.jpg,2026-09-01T01:14:43+00:00,51979,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/34_uncaptioned-asset_ref0703.jpg,2026-09-01T01:14:43+00:00,59474,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/35_uncaptioned-asset_ref0712.jpg,2026-09-01T01:14:43+00:00,72886,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/36_uncaptioned-asset_ref0706.jpg,2026-09-01T01:14:43+00:00,73095,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/37_uncaptioned-asset_ref0700.jpg,2026-09-01T01:14:43+00:00,63875,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/38_uncaptioned-asset_ref0713.jpg,2026-09-01T01:14:43+00:00,80894,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/39_uncaptioned-asset_ref0729.jpg,2026-09-01T01:14:43+00:00,96057,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/40_uncaptioned-asset_ref0720.jpg,2026-09-01T01:14:43+00:00,84946,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/41_uncaptioned-asset_ref0725.jpg,2026-09-01T01:14:43+00:00,88705,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/42_uncaptioned-asset_ref0698.jpg,2026-09-01T01:14:43+00:00,58701,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/43_uncaptioned-asset_ref0710.jpg,2026-09-01T01:14:43+00:00,71018,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/44_uncaptioned-asset_ref0680.jpg,2026-09-01T01:14:43+00:00,36760,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/45_uncaptioned-asset_ref0726.jpg,2026-09-01T01:14:43+00:00,83885,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/46_uncaptioned-asset_ref0722.jpg,2026-09-01T01:14:43+00:00,75387,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/47_uncaptioned-asset_ref0784.jpg,2026-09-01T01:14:43+00:00,150687,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/48_uncaptioned-asset_ref0799.jpg,2026-09-01T01:14:43+00:00,206661,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/49_uncaptioned-asset_ref0738.jpg,2026-09-01T01:14:43+00:00,108743,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/50_uncaptioned-asset_ref0780.jpg,2026-09-01T01:14:43+00:00,167632,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/51_uncaptioned-asset_ref0757.jpg,2026-09-01T01:14:43+00:00,135605,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/52_uncaptioned-asset_ref0755.jpg,2026-09-01T01:14:43+00:00,148737,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/53_uncaptioned-asset_ref0765.jpg,2026-09-01T01:14:43+00:00,155190,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/54_uncaptioned-asset_ref0781.jpg,2026-09-01T01:14:43+00:00,168737,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/55_uncaptioned-asset_ref0728.jpg,2026-09-01T01:14:43+00:00,84883,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/56_uncaptioned-asset_ref0723.jpg,2026-09-01T01:14:43+00:00,80566,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/57_uncaptioned-asset_ref0705.jpg,2026-09-01T01:14:43+00:00,59194,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/58_uncaptioned-asset_ref0719.jpg,2026-09-01T01:14:43+00:00,80710,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/59_uncaptioned-asset_ref0724.jpg,2026-09-01T01:14:43+00:00,74488,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/60_uncaptioned-asset_ref0696.jpg,2026-09-01T01:14:43+00:00,56104,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/61_uncaptioned-asset_ref0684.jpg,2026-09-01T01:14:43+00:00,38297,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/62_uncaptioned-asset_ref0701.jpg,2026-09-01T01:14:43+00:00,59446,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/63_uncaptioned-asset_ref0743.jpg,2026-09-01T01:14:43+00:00,129265,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/64_uncaptioned-asset_ref0746.jpg,2026-09-01T01:14:43+00:00,126444,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/65_uncaptioned-asset_ref0772.jpg,2026-09-01T01:14:43+00:00,161850,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/66_uncaptioned-asset_ref0702.jpg,2026-09-01T01:14:43+00:00,69630,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/67_uncaptioned-asset_ref0709.jpg,2026-09-01T01:14:43+00:00,77823,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/68_uncaptioned-asset_ref0716.jpg,2026-09-01T01:14:43+00:00,79322,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/69_uncaptioned-asset_ref0717.jpg,2026-09-01T01:14:43+00:00,79858,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/70_uncaptioned-asset_ref0707.jpg,2026-09-01T01:14:43+00:00,64140,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/71_uncaptioned-asset_ref0737.jpg,2026-09-01T01:14:43+00:00,88414,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/72_uncaptioned-asset_ref0708.jpg,2026-09-01T01:14:43+00:00,64060,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/73_uncaptioned-asset_ref0694.jpg,2026-09-01T01:14:43+00:00,62797,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/74_uncaptioned-asset_ref0687.jpg,2026-09-01T01:14:43+00:00,41867,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/75_uncaptioned-asset_ref0695.jpg,2026-09-01T01:14:43+00:00,64034,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/76_uncaptioned-asset_ref0699.jpg,2026-09-01T01:14:43+00:00,56589,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/77_uncaptioned-asset_ref0688.jpg,2026-09-01T01:14:43+00:00,41716,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/78_uncaptioned-asset_ref0697.jpg,2026-09-01T01:14:43+00:00,56597,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/79_uncaptioned-asset_ref0691.jpg,2026-09-01T01:14:43+00:00,51492,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/80_uncaptioned-asset_ref0727.jpg,2026-09-01T01:14:43+00:00,71981,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/81_uncaptioned-asset_ref0689.jpg,2026-09-01T01:14:43+00:00,48518,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/82_uncaptioned-asset_ref0721.jpg,2026-09-01T01:14:43+00:00,82069,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/83_uncaptioned-asset_ref0711.jpg,2026-09-01T01:14:43+00:00,65717,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/84_uncaptioned-asset_ref0704.jpg,2026-09-01T01:14:43+00:00,62481,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/85_signboard_ref0714.jpg,2026-09-01T01:14:43+00:00,106950,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/Asset-Verification-Toolkit.docx,2026-09-06T02:30:06+00:00,104981,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/Mbale-school-Bubentsye-Seed-Secondary-School.docx,2026-09-06T02:49:29+00:00,36908,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Bubentsye-Seed-Secondary-School/Mbale-school-Bubentsye-Seed-Secondary-School.pdf,2026-09-06T02:49:29+00:00,68435,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/01_hand-filled-toolkit-discussion-guide_ref1069.jpg,2026-09-01T01:14:43+00:00,80142,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/02_hand-filled-toolkit-furniture-schedule_ref1076.jpg,2026-09-01T01:14:43+00:00,142495,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/03_hand-filled-toolkit-ict-schedule_ref1081.jpg,2026-09-01T01:14:43+00:00,154897,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/04_hand-filled-toolkit-buildings-schedule_ref1073.jpg,2026-09-01T01:14:43+00:00,145019,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/05_hand-filled-toolkit-buildings-continuation_ref1072.jpg,2026-09-01T01:14:43+00:00,137894,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/06_hand-filled-toolkit-ict-continuation-unnamed_ref1082.jpg,2026-09-01T01:14:43+00:00,153406,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/07_hand-filled-toolkit-furniture-continuation-unnamed_ref1070.jpg,2026-09-01T01:14:43+00:00,124176,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/Asset-Verification-Toolkit.docx,2026-09-06T02:30:07+00:00,105095,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/Mbale-school-Lwasso-Seed-Secondary-School.docx,2026-09-06T02:49:29+00:00,36966,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/Lwasso-Seed-Secondary-School/Mbale-school-Lwasso-Seed-Secondary-School.pdf,2026-09-06T02:49:29+00:00,70001,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/01_hand-filled-toolkit-cover-mbale-city_ref1066.jpg,2026-09-01T01:14:43+00:00,38804,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/02_hand-filled-toolkit-cover-mbale-district_ref1065.jpg,2026-09-01T01:14:43+00:00,39876,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/03_hand-filled-toolkit-verification-details-sophie_ref1071.jpg,2026-09-01T01:14:43+00:00,69001,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/04_hand-filled-toolkit-verification-details-peter_ref1067.jpg,2026-09-01T01:14:43+00:00,65912,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/05_ministry-circular-received-31-august_ref1075.jpg,2026-09-01T01:14:43+00:00,129142,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/06_mfi-ict-price-schedule_ref1085.jpg,2026-09-01T01:14:43+00:00,183392,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/Mbale-LG-asset-register-review.docx,2026-09-06T02:49:29+00:00,35718,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/Mbale-LG-asset-register-review.pdf,2026-09-06T02:49:29+00:00,37072,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/Mbale-local-government-report.docx,2026-09-06T02:49:29+00:00,36936,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/Mbale/_district-documents/Mbale-local-government-report.pdf,2026-09-06T02:49:29+00:00,77183,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,"ugift-team-10-15/facility-registers/team-12/WhatsApp Chat with UGIFT TEAM 12 (Mbale,Budaka,Butaleja, Kibuku).zip",2026-09-01T15:23:27+00:00,5737228,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Budaka-team-12-daily-log.docx,2026-09-06T02:49:29+00:00,36603,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Budaka-team-12-daily-log.pdf,2026-09-06T02:49:29+00:00,54102,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Butaleja-team-12-daily-log.docx,2026-09-06T02:49:29+00:00,35956,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Butaleja-team-12-daily-log.pdf,2026-09-06T02:49:29+00:00,47457,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Kibuku-team-12-daily-log.docx,2026-09-06T02:49:29+00:00,36666,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Kibuku-team-12-daily-log.pdf,2026-09-06T02:49:29+00:00,59218,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Mbale-team-12-daily-log.docx,2026-09-06T02:49:29+00:00,35788,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/Mbale-team-12-daily-log.pdf,2026-09-06T02:49:29+00:00,39887,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/field-report-transcript.txt,2026-09-01T15:47:40+00:00,121294,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/team-12-process-report.docx,2026-09-06T02:49:29+00:00,39674,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-12/_team-documents/team-12-process-report.pdf,2026-09-06T02:49:29+00:00,93029,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia Mc/_district-documents/Busia-Mc-LG-asset-register-review.docx,2026-09-06T02:51:56+00:00,35829,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia Mc/_district-documents/Busia-Mc-LG-asset-register-review.pdf,2026-09-06T02:51:56+00:00,39903,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia Mc/_district-documents/Busia-Mc-local-government-report.docx,2026-09-06T02:51:56+00:00,36672,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia Mc/_district-documents/Busia-Mc-local-government-report.pdf,2026-09-06T02:51:56+00:00,73579,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/01_maternity-ward-block_ref20260827-0515.jpg,2026-08-31T20:37:35+00:00,203493,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/02_bathrooms-and-pit-latrine-block_ref20260827-0521.jpg,2026-08-31T20:37:35+00:00,268673,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/03_placenta-pit_ref20260827-0511.jpg,2026-08-31T20:37:35+00:00,261225,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/04_water-tank-on-plinth-at-the-ward_ref20260827-0518.jpg,2026-08-31T20:37:35+00:00,183392,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/05_water-tank-on-steel-tower_ref20260827-0502.jpg,2026-08-31T20:37:35+00:00,140026,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/06_ward-block-frontage_ref20260827-0506.jpg,2026-08-31T20:37:35+00:00,263884,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/07_project-plaque-for-the-staff-house_ref20260827-0544.jpg,2026-08-31T20:37:35+00:00,219847,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/08_water-tanks-on-plinth-and-tower_ref20260827-0517.jpg,2026-08-31T20:37:35+00:00,184389,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/09_water-tank-on-plinth-poa-brand_ref20260827-0501.jpg,2026-08-31T20:37:35+00:00,138872,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/10_water-tanks-on-steel-tower-second-view_ref20260827-0546.jpg,2026-08-31T20:37:35+00:00,182903,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/11_drum-on-plinth-beside-a-covered-chamber_ref20260827-0503.jpg,2026-08-31T20:37:35+00:00,174938,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/12_lidded-bin-marked-infectious_ref20260827-0555.jpg,2026-08-31T20:37:35+00:00,94705,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/13_refrigerator-in-the-ward_ref20260827-0500.jpg,2026-08-31T20:37:35+00:00,105337,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/14_cot-stainless-with-drip-stand_ref20260827-0498.jpg,2026-08-31T20:37:35+00:00,145633,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/15_refrigerator-rating-label_ref20260827-0529.jpg,2026-08-31T20:37:35+00:00,40569,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/16_delivery-table_ref20260827-0508.jpg,2026-08-31T20:37:35+00:00,161154,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,ugift-team-10-15/facility-registers/team-13/Busia/Bumunji-HC-III/17_examination-couch-with-torn-cover_ref20260827-0545.jpg,2026-08-31T20:37:35+00:00,164509,2026-09-25T09:23:21+00:00,already filed in _index.csv
